datasetID,study,entered.by,genus,species,variety,woody,crop,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemcial.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.time.zero,figure,notes
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,0,15/5,dry storage/22-23.2C/28.8-31.5%hum/0 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,0,20/10,dry storage/22-23.2C/28.8-31.5%hum/0 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,0,25/15,dry storage/22-23.2C/28.8-31.5%hum/0 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,0,30/20,dry storage/22-23.2C/28.8-31.5%hum/0 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,17.5,15/5,dry storage/22-23.2C/28.8-31.5%hum/17.5 days,12,,,,N,,N,,,N,per.germ,11.471,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,17.5,20/10,dry storage/22-23.2C/28.8-31.5%hum/17.5 days,12,,,,N,,N,,,N,per.germ,39.118,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,17.5,25/15,dry storage/22-23.2C/28.8-31.5%hum/17.5 days,12,,,,N,,N,,,N,per.germ,53.235,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,17.5,30/20,dry storage/22-23.2C/28.8-31.5%hum/17.5 days,12,,,,N,,N,,,N,per.germ,46.765,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,17.5,15/5,dry storage/22-23.2C/28.8-31.5%hum/17.5 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,17.5,20/10,dry storage/22-23.2C/28.8-31.5%hum/17.5 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,17.5,25/15,dry storage/22-23.2C/28.8-31.5%hum/17.5 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,17.5,30/20,dry storage/22-23.2C/28.8-31.5%hum/17.5 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,35,15/5,dry storage/22-23.2C/28.8-31.5%hum/35 days,12,,,,N,,N,,,N,per.germ,28.824,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,35,20/10,dry storage/22-23.2C/28.8-31.5%hum/35 days,12,,,,N,,N,,,N,per.germ,62.059,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,35,25/15,dry storage/22-23.2C/28.8-31.5%hum/35 days,12,,,,N,,N,,,N,per.germ,54.412,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,35,30/20,dry storage/22-23.2C/28.8-31.5%hum/35 days,12,,,,N,,N,,,N,per.germ,53.235,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,35,15/5,dry storage/22-23.2C/28.8-31.5%hum/35 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,35,20/10,dry storage/22-23.2C/28.8-31.5%hum/35 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,35,25/15,dry storage/22-23.2C/28.8-31.5%hum/35 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,35,30/20,dry storage/22-23.2C/28.8-31.5%hum/35 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,70,15/5,dry storage/22-23.2C/28.8-31.5%hum/70 days,12,,,,N,,N,,,N,per.germ,17.941,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,70,20/10,dry storage/22-23.2C/28.8-31.5%hum/70 days,12,,,,N,,N,,,N,per.germ,72.647,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,70,25/15,dry storage/22-23.2C/28.8-31.5%hum/70 days,12,,,,N,,N,,,N,per.germ,72.647,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,70,30/20,dry storage/22-23.2C/28.8-31.5%hum/70 days,12,,,,N,,N,,,N,per.germ,67.353,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,70,15/5,dry storage/22-23.2C/28.8-31.5%hum/70 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,70,20/10,dry storage/22-23.2C/28.8-31.5%hum/70 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,70,25/15,dry storage/22-23.2C/28.8-31.5%hum/70 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,70,30/20,dry storage/22-23.2C/28.8-31.5%hum/70 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,140,15/5,dry storage/22-23.2C/28.8-31.5%hum/140 days,12,,,,N,,N,,,N,per.germ,71.471,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,140,20/10,dry storage/22-23.2C/28.8-31.5%hum/140 days,12,,,,N,,N,,,N,per.germ,91.471,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,140,25/15,dry storage/22-23.2C/28.8-31.5%hum/140 days,12,,,,N,,N,,,N,per.germ,92.353,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,140,30/20,dry storage/22-23.2C/28.8-31.5%hum/140 days,12,,,,N,,N,,,N,per.germ,95.294,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,140,15/5,dry storage/22-23.2C/28.8-31.5%hum/140 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,140,20/10,dry storage/22-23.2C/28.8-31.5%hum/140 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,140,25/15,dry storage/22-23.2C/28.8-31.5%hum/140 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,140,30/20,dry storage/22-23.2C/28.8-31.5%hum/140 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,210,15/5,dry storage/22-23.2C/28.8-31.5%hum/210 days,12,,,,N,,N,,,N,per.germ,57.353,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,210,20/10,dry storage/22-23.2C/28.8-31.5%hum/210 days,12,,,,N,,N,,,N,per.germ,91.471,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,210,25/15,dry storage/22-23.2C/28.8-31.5%hum/210 days,12,,,,N,,N,,,N,per.germ,82.647,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,210,30/20,dry storage/22-23.2C/28.8-31.5%hum/210 days,12,,,,N,,N,,,N,per.germ,90.588,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,210,15/5,dry storage/22-23.2C/28.8-31.5%hum/210 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,210,20/10,dry storage/22-23.2C/28.8-31.5%hum/210 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,210,25/15,dry storage/22-23.2C/28.8-31.5%hum/210 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Galinsoga,parviflora,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",dry storage,,210,30/20,dry storage/22-23.2C/28.8-31.5%hum/210 days,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,"seeds were stored for 10 days at natural fluctuating temps as per the other treatments, then underwent the dry storage pre-treatment. not entirely clear if experiment was in lab or in field"
karlsson08,exp1,SC,Guizotia,scabra,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",cold stratification,4.5-5.4,0,15/5,,12,,,,N,,N,,,N,per.germ,1.686,,,,,28,when pretreatment ends,Figure 2 ,not entirely clear if experiment was in lab or in field
karlsson08,exp1,SC,Guizotia,scabra,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",cold stratification,4.5-5.4,0,20/10,,12,,,,N,,N,,,N,per.germ,11.21,,,,,28,when pretreatment ends,Figure 2 ,not entirely clear if experiment was in lab or in field
karlsson08,exp1,SC,Guizotia,scabra,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",cold stratification,4.5-5.4,0,25/15,,12,,,,N,,N,,,N,per.germ,22.321,,,,,28,when pretreatment ends,Figure 2 ,not entirely clear if experiment was in lab or in field
karlsson08,exp1,SC,Guizotia,scabra,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",cold stratification,4.5-5.4,0,30/20,,12,,,,N,,N,,,N,per.germ,19.643,,,,,28,when pretreatment ends,Figure 2 ,not entirely clear if experiment was in lab or in field
karlsson08,exp1,SC,Guizotia,scabra,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",cold stratification,4.5-5.4,0,15/5,,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,not entirely clear if experiment was in lab or in field
karlsson08,exp1,SC,Guizotia,scabra,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",cold stratification,4.5-5.4,0,20/10,,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,not entirely clear if experiment was in lab or in field
karlsson08,exp1,SC,Guizotia,scabra,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",cold stratification,4.5-5.4,0,25/15,,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,not entirely clear if experiment was in lab or in field
karlsson08,exp1,SC,Guizotia,scabra,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",cold stratification,4.5-5.4,0,30/20,,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,not entirely clear if experiment was in lab or in field
karlsson08,exp1,SC,Guizotia,scabra,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",cold stratification,4.5-5.4,17.5,15/5,,12,,,,N,,N,,,N,per.germ,1.786,,,,,28,when pretreatment ends,Figure 2 ,not entirely clear if experiment was in lab or in field
karlsson08,exp1,SC,Guizotia,scabra,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",cold stratification,4.5-5.4,17.5,20/10,,12,,,,N,,N,,,N,per.germ,33.829,,,,,28,when pretreatment ends,Figure 2 ,not entirely clear if experiment was in lab or in field
karlsson08,exp1,SC,Guizotia,scabra,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",cold stratification,4.5-5.4,17.5,25/15,,12,,,,N,,N,,,N,per.germ,57.639,,,,,28,when pretreatment ends,Figure 2 ,not entirely clear if experiment was in lab or in field
karlsson08,exp1,SC,Guizotia,scabra,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",cold stratification,4.5-5.4,17.5,30/20,,12,,,,N,,N,,,N,per.germ,39.385,,,,,28,when pretreatment ends,Figure 2 ,not entirely clear if experiment was in lab or in field
karlsson08,exp1,SC,Guizotia,scabra,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",cold stratification,4.5-5.4,17.5,15/5,,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,not entirely clear if experiment was in lab or in field
karlsson08,exp1,SC,Guizotia,scabra,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",cold stratification,4.5-5.4,17.5,20/10,,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,not entirely clear if experiment was in lab or in field
karlsson08,exp1,SC,Guizotia,scabra,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",cold stratification,4.5-5.4,17.5,25/15,,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,not entirely clear if experiment was in lab or in field
karlsson08,exp1,SC,Guizotia,scabra,,N,N,"Haramaya, Africa",9.4167/9.3833,42.0333/42.0167,2000,Africa,,2005,2005,dry,10,,"natural, fluctuating temperatures",cold stratification,4.5-5.4,17.5,30/20,,0,,,,N,,N,,,N,per.germ,0,,,,,28,when pretreatment ends,Figure 2 ,not entirely clear if experiment was in lab or in field
