datasetID,study,entered.by,genus,species,variety,woody,crop,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemcial.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.tim.zero,figure,Notes,Column1,Column2,Column3,Column4,Column5
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (0 week),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,0,standard error,0,3,30,26,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",60,60,"I assumed 180 days of storage, since they started germination about 6 months after",table 1,"I assumed 180 days of storage, since they started germination about 6 months after"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (0 week),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,0,standard error,0,3,30,28,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",60,60,"I assumed 180 days of storage, since they started germination about 6 months after",table 1,"I assumed 180 days of storage, since they started germination about 6 months after"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (1 week),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,0.119,standard error,0,3,30,0,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",60,60,"I assumed 180 days of storage, since they started germination about 6 months after",table 1,"I assumed 180 days of storage, since they started germination about 6 months after"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (1 week),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,9.881,standard error,3.571,3,30,2,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",60,60,"I assumed 180 days of storage, since they started germination about 6 months after",table 1,"I assumed 180 days of storage, since they started germination about 6 months after"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (1 week),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,10.119,standard error,3.214,3,30,4,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",60,60,"I assumed 180 days of storage, since they started germination about 6 months after",table 1,"I assumed 180 days of storage, since they started germination about 6 months after"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (1 week),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,10.357,standard error,3.095,3,30,6,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",60,60,"I assumed 180 days of storage, since they started germination about 6 months after",table 1,"I assumed 180 days of storage, since they started germination about 6 months after"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (1 week),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,10.119,standard error,3.214,3,30,8,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",NA,NA,NA,figure 1,"they checked seed buoyancy, not sure if that is relevant information to add here, so I didn't include this data from figure 1"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (1 week),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,10.119,standard error,2.857,3,30,10,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,0,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (1 week),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,10.119,standard error,3.095,3,30,20,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,2,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (1 week),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,9.96,standard error,3.373,3,30,22,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,4,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (1 week),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,10.119,standard error,2.857,3,30,24,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,6,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (1 week),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,10.278,standard error,2.936,3,30,26,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,8,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (1 week),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,9.96,standard error,3.373,3,30,28,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,10,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (2 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,0,standard error,0,3,30,0,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,20,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (2 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,45.516,standard error,2.381,3,30,2,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,22,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (2 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,52.183,standard error,4.444,3,30,4,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,24,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (2 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,52.024,standard error,4.603,3,30,6,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,26,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (2 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,51.865,standard error,4.603,3,30,8,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,28,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (2 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,52.341,standard error,4.286,3,30,10,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,0,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (2 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,52.341,standard error,4.127,3,30,20,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,2,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (2 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,52.341,standard error,4.365,3,30,22,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,4,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (2 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,51.548,standard error,4.841,3,30,24,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,6,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (2 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,52.183,standard error,4.365,3,30,26,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,8,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (2 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,52.659,standard error,3.73,3,30,28,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,10,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (3 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,0,standard error,0,3,30,0,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,20,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (3 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,57.857,standard error,4.643,3,30,2,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,22,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (3 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,62.262,standard error,2.619,3,30,4,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,24,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (3 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,62.262,standard error,2.738,3,30,6,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,26,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (3 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,62.103,standard error,3.016,3,30,8,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,28,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (3 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,62.421,standard error,2.698,3,30,10,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,0,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (3 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,62.262,standard error,2.738,3,30,20,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,2,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (3 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,62.262,standard error,2.857,3,30,22,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,4,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (3 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,62.103,standard error,3.135,3,30,24,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,6,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (3 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,62.103,standard error,3.135,3,30,26,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,8,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (3 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,62.262,standard error,2.619,3,30,28,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,10,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
huang14,exp2,CRD,Nymphoides,peltata,NA,N,N,"Lake Taihu, China",31.11307232,120.3655672,-12,Asia,950 fruits,2011,2011;2012,in tap water,NA,100,20,stratification (4 weeks),NA,NA,25,light intensity (20umol photons m^-2s^-1),14,NA,NA,NA,N,NA,N,NA,NA,NA,per.germ,0,standard error,0,3,30,0,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature",30,20,NA,figure 2,"for storage humidity, I assumed it's 100% since they stored in tap water; no specification of year of germination, but I assumed that it was the same as the timing of seed buoyancy experiment; for stratification, no mention if that was done by chilling so I wrote NA for chilling time and temperature"
