datasetID,study,entered.by,genus,species,variety,woody,crop,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemcial.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.tim.zero,figure,Notes,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Cold stratification,5,84,15/6,,16/8,,,,N,,N,,,N,per.germ,41.171,SE,1.259,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Cold stratification,5,112,15/6,,16/8,,,,N,,N,,,N,per.germ,50.6,SE,1.6,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Control,,0,15/6,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Cold stratification,5,28,15/6,,0/24,,,,N,,N,,,N,per.germ,4.388,SE,0.962,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Cold stratification,5,56,15/6,,0/24,,,,N,,N,,,N,per.germ,9.283,SE,3.077,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Cold stratification,5,84,15/6,,0/24,,,,N,,N,,,N,per.germ,38.794,SE,1.398,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Cold stratification,5,112,15/6,,0/24,,,,N,,N,,,N,per.germ,48,SE,2.7,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Control,,0,5,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Cold stratification,5,28,5,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Cold stratification,5,56,5,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Cold stratification,5,84,5,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Cold stratification,5,112,5,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Control,,0,5,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Cold stratification,5,28,5,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Cold stratification,5,56,5,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Cold stratification,5,84,5,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Cold stratification,5,112,5,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,28,23,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,56,23,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,84,23,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,112,23,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,0,23,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,28,23,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,56,23,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,84,23,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,112,23,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,28,15/6,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,56,15/6,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,84,15/6,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,112,15/6,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,28,15/6,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,56,15/6,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,84,15/6,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,112,15/6,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,28,15/6,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,56,15/6,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,84,15/6,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,112,15/6,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,28,15/6,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,56,15/6,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,84,15/6,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp1,GG,Degenia,velebitica,,N,N,"Tomisina draga, Velika Kapela Mt, Croatia",45.07166667,14.88388889,433,Europe,,2016,,,14,,room temperature,Warm stratification,23,112,15/6,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2A,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Control,,0,23,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,28,23,,16/8,,,,N,,N,,,N,per.germ,72.935,SE,1.582,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,56,23,,16/8,,,,N,,N,,,N,per.germ,98.975,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,84,23,,16/8,,,,N,,N,,,N,per.germ,98.74,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,112,23,,16/8,,,,N,,N,,,N,per.germ,98.74,SE,0.235,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,0,23,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,28,23,,0/24,,,,N,,N,,,N,per.germ,61.511,SE,3.867,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,56,23,,0/24,,,,N,,N,,,N,per.germ,98.74,SE,0.469,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,84,23,,0/24,,,,N,,N,,,N,per.germ,98.975,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,112,23,,0/24,,,,N,,N,,,N,per.germ,98.975,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Control,,0,15/16,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,28,15/16,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,56,15/16,,16/8,,,,N,,N,,,N,per.germ,19.684,SE,2.109,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,84,15/16,,16/8,,,,N,,N,,,N,per.germ,18.131,SE,2.344,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,112,15/16,,16/8,,,,N,,N,,,N,per.germ,32.191,SE,1.406,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Control,,0,15/16,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,28,15/16,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,56,15/16,,0/24,,,,N,,N,,,N,per.germ,81.547,SE,0.703,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,84,15/16,,0/24,,,,N,,N,,,N,per.germ,93.585,SE,1.406,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,112,15/16,,0/24,,,,N,,N,,,N,per.germ,96.397,SE,0.469,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Control,,0,5,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,28,5,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,56,5,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,84,5,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,112,5,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Control,,0,5,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,28,5,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,56,5,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,84,5,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Cold stratification,5,112,5,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,28,23,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,56,23,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,84,23,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,112,23,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,0,23,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,28,23,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,56,23,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,84,23,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,112,23,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,28,15/6,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,56,15/6,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,84,15/6,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,112,15/6,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,28,15/6,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,56,15/6,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,84,15/6,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,112,15/6,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,28,5,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,56,5,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,84,5,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,112,5,,16/8,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Control,,0,5,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,28,5,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,56,5,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,84,5,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp2,GG,Scilla,litardierei,,N,N,"Lika Karst field, Croatia",44.51666667,15.29694444,560,Europe,,2015,,,14,,room temperature,Warm stratification,23,112,5,,0/24,,,,N,,N,,,N,per.germ,0,SE,0,,25,30,,Table2B,,
budisavljevic21,exp3,GG,Klasea,lycopifolia,,N,N,"Lika Karst field, Croatia",44.41758333,15.91388889,752,Europe,,2016,,,14,,room temperature,control,,0,23,,16/8,,,,N,,N,,,N,per.germ,27.52,,1.411,,25,30,,Table2C,,
budisavljevic21,exp3,GG,Klasea,lycopifolia,,N,N,"Lika Karst field, Croatia",44.41758333,15.91388889,752,Europe,,2016,,,14,,room temperature,cold stratification,5,28,23,,16/8,,,,N,,N,,,N,per.germ,45.938,,1.881,,25,30,,Table2C,,
