datasetID,study,entered.by,genus,species,variety,woody,crop,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemcial.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.time.zero,figure,Notes
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2008,,dark/dry,120,,21-25,dark,4,2,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,2.5,SE,2.5,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2008,,dark/dry,120,,21-25,dark,4,3,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,55,SE,8.4,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2008,,dark/dry,120,,21-25,dark,4,4,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,18.8,SE,4.3,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2008,,dark/dry,240,,21-25,dark,4,0,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,37.5,SE,7.5,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2008,,dark/dry,240,,21-25,dark,4,1,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,32.5,SE,6,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2008,,dark/dry,240,,21-25,dark,4,2,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,51.3,SE,9,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2008,,dark/dry,240,,21-25,dark,4,3,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,32.5,SE,6.6,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2008,,dark/dry,240,,21-25,dark,4,4,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,50,SE,9.1,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2008,,dark/dry,330,,21-25,dark,4,0,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,12.5,SE,7.8,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2008,,dark/dry,330,,21-25,dark,4,1,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,17.5,SE,4.8,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2008,,dark/dry,330,,21-25,dark,4,2,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,13.8,SE,3.8,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2008,,dark/dry,330,,21-25,dark,4,3,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,18.8,SE,1.3,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2008,,dark/dry,330,,21-25,dark,4,4,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,28.8,SE,8.3,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2008,,dark/dry,30,,21-25,dark,4,0,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,15,SE,3.5,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2008,,dark/dry,30,,21-25,dark,4,1,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,7.5,SE,3.2,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2008,,dark/dry,30,,21-25,dark,4,2,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,6.3,SE,3.2,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2008,,dark/dry,30,,21-25,dark,4,3,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,11.3,SE,2.4,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2008,,dark/dry,30,,21-25,dark,4,4,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,3.8,SE,2.4,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2008,,dark/dry,120,,21-25,dark,4,0,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,65,SE,11.7,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2008,,dark/dry,120,,21-25,dark,4,1,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,50,SE,3.5,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2008,,dark/dry,120,,21-25,dark,4,2,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,53.8,SE,6.6,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2008,,dark/dry,120,,21-25,dark,4,3,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,38.8,SE,6.3,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2008,,dark/dry,120,,21-25,dark,4,4,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,26.3,SE,4.3,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2008,,dark/dry,240,,21-25,dark,4,0,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,31.3,SE,4.3,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2008,,dark/dry,240,,21-25,dark,4,1,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,32.5,SE,7.8,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2008,,dark/dry,240,,21-25,dark,4,2,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,30,SE,4.1,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2008,,dark/dry,240,,21-25,dark,4,3,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,26.3,SE,8.3,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2008,,dark/dry,240,,21-25,dark,4,4,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,32.5,SE,10.3,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2008,,dark/dry,330,,21-25,dark,4,0,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,25,SE,11.7,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2008,,dark/dry,330,,21-25,dark,4,1,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,1.3,SE,1.3,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2008,,dark/dry,330,,21-25,dark,4,2,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,6.3,SE,2.4,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2008,,dark/dry,330,,21-25,dark,4,3,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,8.8,SE,5.5,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2008,,dark/dry,330,,21-25,dark,4,4,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,per.germ,8.8,SE,2.4,4,20,14,,Table3,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Perry Preserve in Dover Plains, NY, USA",41.75,-73.58,,North America,60,2007,,dark/dry,30,,21-25,dark,4,0,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,1.08,SE,0.022,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Perry Preserve in Dover Plains, NY, USA",41.75,-73.58,,North America,60,2007,,dark/dry,30,,21-25,dark,4,1,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,1.87,SE,0.21,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Perry Preserve in Dover Plains, NY, USA",41.75,-73.58,,North America,60,2007,,dark/dry,30,,21-25,dark,4,2,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,1.59,SE,0.28,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Perry Preserve in Dover Plains, NY, USA",41.75,-73.58,,North America,60,2007,,dark/dry,30,,21-25,dark,4,3,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0.79,SE,0.35,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Perry Preserve in Dover Plains, NY, USA",41.75,-73.58,,North America,60,2007,,dark/dry,30,,21-25,dark,4,4,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,1.48,SE,0.2,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Perry Preserve in Dover Plains, NY, USA",41.75,-73.58,,North America,60,2007,,dark/dry,120,,21-25,dark,4,0,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,2.87,SE,0.58,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Perry Preserve in Dover Plains, NY, USA",41.75,-73.58,,North America,60,2007,,dark/dry,120,,21-25,dark,4,1,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,5.9,SE,0.14,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Perry Preserve in Dover Plains, NY, USA",41.75,-73.58,,North America,60,2007,,dark/dry,120,,21-25,dark,4,2,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,3.8,SE,0.95,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Perry Preserve in Dover Plains, NY, USA",41.75,-73.58,,North America,60,2007,,dark/dry,120,,21-25,dark,4,3,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,4.29,SE,0.17,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Perry Preserve in Dover Plains, NY, USA",41.75,-73.58,,North America,60,2007,,dark/dry,120,,21-25,dark,4,4,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,6,SE,0.14,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Perry Preserve in Dover Plains, NY, USA",41.75,-73.58,,North America,60,2007,,dark/dry,240,,21-25,dark,4,0,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,5.44,SE,0.38,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Perry Preserve in Dover Plains, NY, USA",41.75,-73.58,,North America,60,2007,,dark/dry,240,,21-25,dark,4,1,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,5.44,SE,0.53,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Perry Preserve in Dover Plains, NY, USA",41.75,-73.58,,North America,60,2007,,dark/dry,240,,21-25,dark,4,2,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,5.07,SE,0.54,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Perry Preserve in Dover Plains, NY, USA",41.75,-73.58,,North America,60,2007,,dark/dry,240,,21-25,dark,4,3,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,5,SE,0.97,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Perry Preserve in Dover Plains, NY, USA",41.75,-73.58,,North America,60,2007,,dark/dry,240,,21-25,dark,4,4,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,5.39,SE,0.32,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Perry Preserve in Dover Plains, NY, USA",41.75,-73.58,,North America,60,2007,,dark/dry,330,,21-25,dark,4,0,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,3.37,SE,1.13,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Perry Preserve in Dover Plains, NY, USA",41.75,-73.58,,North America,60,2007,,dark/dry,330,,21-25,dark,4,1,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,4,SE,0.26,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Perry Preserve in Dover Plains, NY, USA",41.75,-73.58,,North America,60,2007,,dark/dry,330,,21-25,dark,4,2,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,4.52,SE,0.65,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Perry Preserve in Dover Plains, NY, USA",41.75,-73.58,,North America,60,2007,,dark/dry,330,,21-25,dark,4,3,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,1.82,SE,0.78,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Perry Preserve in Dover Plains, NY, USA",41.75,-73.58,,North America,60,2007,,dark/dry,330,,21-25,dark,4,4,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,3.17,SE,1.06,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2007,,dark/dry,30,,21-25,dark,4,0,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0.04,SE,0.04,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2007,,dark/dry,30,,21-25,dark,4,1,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0.05,SE,0.03,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2007,,dark/dry,30,,21-25,dark,4,2,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0.11,SE,0.09,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2007,,dark/dry,30,,21-25,dark,4,3,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0.17,SE,0.1,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2007,,dark/dry,30,,21-25,dark,4,4,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0.18,SE,0.11,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2007,,dark/dry,120,,21-25,dark,4,0,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0.29,SE,0.05,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2007,,dark/dry,120,,21-25,dark,4,1,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,1.64,SE,0.47,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2007,,dark/dry,120,,21-25,dark,4,2,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0.81,SE,0.29,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2007,,dark/dry,120,,21-25,dark,4,3,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0.47,SE,0.17,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2007,,dark/dry,120,,21-25,dark,4,4,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,3.11,SE,0.39,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2007,,dark/dry,240,,21-25,dark,4,0,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0.66,SE,0.23,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2007,,dark/dry,240,,21-25,dark,4,1,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,1.34,SE,0.24,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2007,,dark/dry,240,,21-25,dark,4,2,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,2.21,SE,0.19,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2007,,dark/dry,240,,21-25,dark,4,3,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,1.9,SE,0.03,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2007,,dark/dry,240,,21-25,dark,4,4,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,1.67,SE,0.27,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2007,,dark/dry,330,,21-25,dark,4,0,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,1.63,SE,0.32,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2007,,dark/dry,330,,21-25,dark,4,1,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,1.16,SE,0.48,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2007,,dark/dry,330,,21-25,dark,4,2,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,1.05,SE,0.38,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2007,,dark/dry,330,,21-25,dark,4,3,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,1.02,SE,0.34,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Pilot Preserve, Maryland, USA",,,,North America,60,2007,,dark/dry,330,,21-25,dark,4,4,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,1.07,SE,0.17,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2007,,dark/dry,30,,21-25,dark,4,0,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0.02,SE,0.02,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2007,,dark/dry,30,,21-25,dark,4,1,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0.07,SE,0.07,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2007,,dark/dry,30,,21-25,dark,4,2,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0,SE,0,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2007,,dark/dry,30,,21-25,dark,4,3,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0.06,SE,0.04,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2007,,dark/dry,30,,21-25,dark,4,4,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0,SE,0,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2007,,dark/dry,120,,21-25,dark,4,0,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0.1,SE,0.04,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2007,,dark/dry,120,,21-25,dark,4,1,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0.1,SE,0.06,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2007,,dark/dry,120,,21-25,dark,4,2,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0.36,SE,0.11,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2007,,dark/dry,120,,21-25,dark,4,3,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0.32,SE,0.18,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2007,,dark/dry,120,,21-25,dark,4,4,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0.62,SE,0.17,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2007,,dark/dry,240,,21-25,dark,4,0,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,1.01,SE,0.26,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2007,,dark/dry,240,,21-25,dark,4,1,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0.71,SE,0.33,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2007,,dark/dry,240,,21-25,dark,4,2,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,1.36,SE,0.65,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2007,,dark/dry,240,,21-25,dark,4,3,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0.53,SE,0.12,4,20,14,,Table4,
Veatch-blohm11,,XW,Arabidopsis,lyrata,lyrata,N,N,"Soldiers Delight Serpentine Barrens, Maryland, USA",39.42,-76.83,,North America,60,2007,,dark/dry,240,,21-25,dark,4,4,20,stratification,14:10,ethanol-Tween,500000,0.002,N,,,,,,mgt,0.41,SE,0.17,4,20,14,,Table4,
