datasetID,study,entered.by,genus,species,variety,crop,woody,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemcial.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.tim.zero,figure,Notes
battaglia93,exp5,DM,Eucalytpus,delegatensis,NA,N,Y,"Grove, Australia",-42.994444,147.1125,24,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-1 water solution,14,,per.germ,0,NA,NA,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp5,DM,Eucalytpus,delegatensis,NA,N,Y,"Meander, Australia",-41.65,146.616667,320,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,0 water solution,14,,per.germ,39.58,LSD,17.51,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp5,DM,Eucalytpus,delegatensis,NA,N,Y,"Meander, Australia",-41.65,146.616667,320,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.01 water solution,14,,per.germ,45.18,LSD,20.84,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp5,DM,Eucalytpus,delegatensis,NA,N,Y,"Meander, Australia",-41.65,146.616667,320,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.1 water solution,14,,per.germ,29.77,LSD,17.16,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp5,DM,Eucalytpus,delegatensis,NA,N,Y,"Meander, Australia",-41.65,146.616667,320,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.25 water solution,14,,per.germ,30.57,LSD,31.17,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp5,DM,Eucalytpus,delegatensis,NA,N,Y,"Meander, Australia",-41.65,146.616667,320,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.5 water solution,14,,per.germ,2.83,LSD,8.06,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp5,DM,Eucalytpus,delegatensis,NA,N,Y,"Meander, Australia",-41.65,146.616667,320,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-1 water solution,14,,per.germ,0,NA,NA,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp5,DM,Eucalytpus,delegatensis,NA,N,Y,"Waratah, Australia",-32.906823,151.727298,623,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,0 water solution,14,,per.germ,42.73,LSD,17.51,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp5,DM,Eucalytpus,delegatensis,NA,N,Y,"Waratah, Australia",-32.906823,151.727298,623,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.01 water solution,14,,per.germ,38.88,LSD,20.84,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp5,DM,Eucalytpus,delegatensis,NA,N,Y,"Waratah, Australia",-32.906823,151.727298,623,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.1 water solution,14,,per.germ,19.26,LSD,17.16,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp5,DM,Eucalytpus,delegatensis,NA,N,Y,"Waratah, Australia",-32.906823,151.727298,623,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.25 water solution,14,,per.germ,9.63,LSD,31.17,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp5,DM,Eucalytpus,delegatensis,NA,N,Y,"Waratah, Australia",-32.906823,151.727298,623,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.5 water solution,14,,per.germ,2.45,LSD,8.06,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp5,DM,Eucalytpus,delegatensis,NA,N,Y,"Waratah, Australia",-32.906823,151.727298,623,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-1 water solution,14,,per.germ,0,NA,NA,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp5,DM,Eucalytpus,delegatensis,NA,N,Y,"Lake Leake, Australia",-42.008333,147.825,580,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,0 water solution,14,,per.germ,32.69,LSD,17.51,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp5,DM,Eucalytpus,delegatensis,NA,N,Y,"Lake Leake, Australia",-42.008333,147.825,580,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.01 water solution,14,,per.germ,24.03,LSD,20.84,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp5,DM,Eucalytpus,delegatensis,NA,N,Y,"Lake Leake, Australia",-42.008333,147.825,580,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.1 water solution,14,,per.germ,19.08,LSD,17.16,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp5,DM,Eucalytpus,delegatensis,NA,N,Y,"Lake Leake, Australia",-42.008333,147.825,580,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.25 water solution,14,,per.germ,20.32,LSD,31.17,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp5,DM,Eucalytpus,delegatensis,NA,N,Y,"Lake Leake, Australia",-42.008333,147.825,580,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.5 water solution,14,,per.germ,4.95,LSD,8.06,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp5,DM,Eucalytpus,delegatensis,NA,N,Y,"Lake Leake, Australia",-42.008333,147.825,580,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-1 water solution,14,,per.germ,0,NA,NA,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,12.5,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,0 water solution,14,,mgt,0.05,NA,NA,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,12.5,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.01 water solution,14,,mgt,0.05,LSD,0.02,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,12.5,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.1 water solution,14,,mgt,0.05,LSD,0.03,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,12.5,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.25 water solution,14,,mgt,0.02,LSD,0.035,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,12.5,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.5 water solution,14,,mgt,0.01,LSD,0.06,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,12.5,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-1 water solution,14,,mgt,0,NA,NA,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,22.5,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,0 water solution,14,,mgt,0.14,NA,NA,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,22.5,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.01 water solution,14,,mgt,0.11,LSD,0.02,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,22.5,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.1 water solution,14,,mgt,0.1195,LSD,0.03,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,22.5,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.25 water solution,14,,mgt,0.08,LSD,0.035,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,22.5,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.5 water solution,14,,mgt,0.06,LSD,0.06,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,22.5,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-1 water solution,14,,mgt,0,NA,NA,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,17.5,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,0 water solution,14,,mgt,0.102,NA,NA,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,17.5,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.01 water solution,14,,mgt,0.11,LSD,0.02,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,17.5,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.1 water solution,14,,mgt,0.1,LSD,0.03,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,17.5,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.25 water solution,14,,mgt,0.07,LSD,0.035,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,17.5,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.5 water solution,14,,mgt,0.07,LSD,0.06,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,17.5,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-1 water solution,14,,mgt,0,NA,NA,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,25,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,0 water solution,14,,mgt,0.08,NA,NA,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,25,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.01 water solution,14,,mgt,0.07,LSD,0.02,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,25,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.1 water solution,14,,mgt,0.05,LSD,0.03,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,25,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.25 water solution,14,,mgt,0.02,LSD,0.035,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,25,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.5 water solution,14,,mgt,0,LSD,0.06,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,25,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-1 water solution,14,,mgt,0,NA,NA,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,0 water solution,14,,mgt,0.12,NA,NA,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.01 water solution,14,,mgt,0.11,LSD,0.02,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.1 water solution,14,,mgt,0.11,LSD,0.03,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.25 water solution,14,,mgt,0.1,LSD,0.035,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-0.5 water solution,14,,mgt,0.07,LSD,0.06,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
battaglia93,exp6,DM,Eucalytpus,delegatensis,NA,N,Y,"Rossarden, Australia",-41.666667,147.75,609,Australia,NA,NA,NA,NA,NA,NA,NA,soil matric potential,NA,NA,20,NA,12-18,polyethylene glycol,6000 MW,14,N,NA,Y,-1 water solution,14,,mgt,0,NA,NA,4,50,NA,,Figure 9,Paper doesn't state exact germ. duration for which the values were recorded
bibby53,exp1,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,damp,14-28,NA,5,cold-moist,5,14-28,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,NA,NA,NA ,4,50,14,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
bibby53,exp1,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,damp,14-28,NA,5,cold-moist,5,14-28,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,NA,NA,NA ,4,50,21,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
bibby53,exp1,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,damp,14-28,NA,5,cold-moist,5,14-28,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,NA,NA,NA ,4,50,28,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
bibby53,exp1,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,damp,14-28,NA,5,cold-moist,5,14-28,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,24.5,NA,NA ,4,50,35,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
bibby53,exp1,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,damp,14-28,NA,5,cold-moist,5,14-28,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,86,NA,NA ,4,50,42,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
bibby53,exp1,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,damp,14-28,NA,5,cold-moist,5,14-28,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,91.5,NA,NA ,4,50,49,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
bibby53,exp1,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,damp,14-28,NA,5,cold-moist,5,14-28,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,92,NA,NA ,4,50,56,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
bibby53,exp1,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,damp,14-28,NA,5,cold-moist,5,14-28,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,92,NA,NA ,4,50,63,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
bibby53,exp1,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,NA,NA,NA,NA,control,NA,NA,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,9.5,NA,NA ,4,50,14,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
bibby53,exp1,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,NA,NA,NA,NA,control,NA,NA,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,25,NA,NA ,4,50,21,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
bibby53,exp1,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,NA,NA,NA,NA,control,NA,NA,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,29,NA,NA ,4,50,28,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
bibby53,exp1,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,NA,NA,NA,NA,control,NA,NA,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,30.5,NA,NA ,4,50,35,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
bibby53,exp1,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,NA,NA,NA,NA,control,NA,NA,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,31.5,NA,NA ,4,50,42,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
bibby53,exp1,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,NA,NA,NA,NA,control,NA,NA,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,33.5,NA,NA ,4,50,49,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
bibby53,exp1,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,NA,NA,NA,NA,control,NA,NA,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,34,NA,NA ,4,50,56,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
bibby53,exp1,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,NA,NA,NA,NA,control,NA,NA,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,34.5,NA,NA ,4,50,63,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
bibby53,exp2,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,damp,14-28,NA,5,cold-moist,5,14-28,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,9.5,NA,NA ,4,50,14,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
bibby53,exp2,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,damp,14-28,NA,5,cold-moist,5,14-28,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,25,NA,NA ,4,50,21,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
bibby53,exp2,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,damp,14-28,NA,5,cold-moist,5,14-28,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,29,NA,NA ,4,50,28,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
bibby53,exp2,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,damp,14-28,NA,5,cold-moist,5,14-28,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,30.5,NA,NA ,4,50,35,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
bibby53,exp2,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,damp,14-28,NA,5,cold-moist,5,14-28,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,31.5,NA,NA ,4,50,42,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
bibby53,exp2,DM,Pinus,Strobus,NA,N,Y,New Zealand,NA,NA,NA,Zealandia,NA,1951,1951,damp,14-28,NA,5,cold-moist,5,14-28,25/20,8/16 hour alternating temp,NA,NA,NA,NA,N,NA,N,NA,NA,,per.germ,33.5,NA,NA ,4,50,49,,Table 1,Exact location of seeds collected not specified/trt.duration sama as chil.duration and storage.duration
