"","speciesID","filePath","pdfPageNumber","scrapedTableNumber","pdfTableNumber","genus","species","seed.type","source.population","medium","pretreatment.duration","pretreatment.hotwater","pretreatment","stratification.temp","warm.stratification.duration","cold.stratification.duration","photoperiod","tempDay","tempNight","germ.duration","samples","genusID","pretreatmentFeces","chilling","chill.duration","scarifType","scarifTypeGen","responseVar","responseValue","pretreatmentMin","pretreatmentMax","cold.strat.dur.Min","cold.strat.dur.Max","photoperiodMin","photoperiodMax","tempDayMin","tempDayMax","tempNightMin","tempNightMax","germ.dur.Min","germ.dur.Max","samplesMin","samplesMax","chill.dur.Min","chill.dur.Max","responseValueMin","responseValueMax","responseValueAvg","pretreatmentAvg","cold.strat.dur.Avg","photoperiodAvg","tempDayAvg","tempNightAvg","germ.dur.Avg","samplesAvg","chill.dur.Avg","chill.dur.Avg.comb","chill.dur.Min.comb","chill.dur.Max.comb","responseVarClean","latbi","X","chill.duraton"
"1869","187","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-11-20\germination_table-4.csv","518","4","8","Euonymus","europaea",NA,NA,"Sand flats, germinators",NA,NA,NA,NA,NA,NA,NA,"25","20","60","22","17",NA,"N",NA,NA,NA,"percent.germ.20degC.incubated",NA,NA,NA,NA,NA,NA,NA,25,NA,20,NA,"60",NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,20,"60",22,NA,NA,NA,NA,"percent.germ.20degC.incubated","Euonymus_europaea","1870",NA
"1870","188","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-11-20\germination_table-4.csv","518","4","8","Euonymus","hamiltoniana ssp. maackii",NA,NA,"Germinators",NA,NA,NA,NA,NA,NA,NA,"20","15","60","3","17",NA,"N",NA,NA,NA,"mgt",NA,NA,NA,NA,NA,NA,NA,20,NA,15,NA,"60",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,15,"60",3,NA,NA,NA,NA,"mgt","Euonymus_hamiltoniana ssp. maackii","1871",NA
"1871","188","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-11-20\germination_table-4.csv","518","4","8","Euonymus","hamiltoniana ssp. maackii",NA,NA,"Germinators",NA,NA,NA,NA,NA,NA,NA,"20","15","60","3","17",NA,"N",NA,NA,NA,"percent.germ.total",NA,NA,NA,NA,NA,NA,NA,20,NA,15,NA,"60",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,15,"60",3,NA,NA,NA,NA,"perc.standard","Euonymus_hamiltoniana ssp. maackii","1872",NA
"1872","188","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-11-20\germination_table-4.csv","518","4","8","Euonymus","hamiltoniana ssp. maackii",NA,NA,"Germinators",NA,NA,NA,NA,NA,NA,NA,"20","15","60","3","17",NA,"N",NA,NA,NA,"percent.germ",NA,NA,NA,NA,NA,NA,NA,20,NA,15,NA,"60",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,15,"60",3,NA,NA,NA,NA,"perc.standard","Euonymus_hamiltoniana ssp. maackii","1873",NA
"1873","188","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-11-20\germination_table-4.csv","518","4","8","Euonymus","hamiltoniana ssp. maackii",NA,NA,"Germinators",NA,NA,NA,NA,NA,NA,NA,"20","15","60","3","17",NA,"N",NA,NA,NA,"germ.rate",NA,NA,NA,NA,NA,NA,NA,20,NA,15,NA,"60",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,15,"60",3,NA,NA,NA,NA,"germ.rate","Euonymus_hamiltoniana ssp. maackii","1874",NA
"1874","188","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-11-20\germination_table-4.csv","518","4","8","Euonymus","hamiltoniana ssp. maackii",NA,NA,"Germinators",NA,NA,NA,NA,NA,NA,NA,"20","15","60","3","17",NA,"N",NA,NA,NA,"mean.percent.germ.energy",NA,NA,NA,NA,NA,NA,NA,20,NA,15,NA,"60",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,15,"60",3,NA,NA,NA,NA,"percent.germ.energy","Euonymus_hamiltoniana ssp. maackii","1875",NA
"1875","188","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-11-20\germination_table-4.csv","518","4","8","Euonymus","hamiltoniana ssp. maackii",NA,NA,"Germinators",NA,NA,NA,NA,NA,NA,NA,"20","15","60","3","17",NA,"N",NA,NA,NA,"percent.germ.energy",NA,NA,NA,NA,NA,NA,NA,20,NA,15,NA,"60",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,15,"60",3,NA,NA,NA,NA,"percent.germ.energy","Euonymus_hamiltoniana ssp. maackii","1876",NA
"1876","188","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-11-20\germination_table-4.csv","518","4","8","Euonymus","hamiltoniana ssp. maackii",NA,NA,"Germinators",NA,NA,NA,NA,NA,NA,NA,"20","15","60","3","17",NA,"N",NA,NA,NA,"mean.germ.capacity","75",NA,NA,NA,NA,NA,NA,20,NA,15,NA,"60",NA,3,NA,NA,NA,75,NA,75,NA,NA,NA,20,15,"60",3,NA,NA,NA,NA,"perc.standard","Euonymus_hamiltoniana ssp. maackii","1877",NA
"1877","188","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-11-20\germination_table-4.csv","518","4","8","Euonymus","hamiltoniana ssp. maackii",NA,NA,"Germinators",NA,NA,NA,NA,NA,NA,NA,"20","15","60","3","17",NA,"N",NA,NA,NA,"germ.capacity",NA,NA,NA,NA,NA,NA,NA,20,NA,15,NA,"60",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,15,"60",3,NA,NA,NA,NA,"perc.standard","Euonymus_hamiltoniana ssp. maackii","1878",NA
"1878","188","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-11-20\germination_table-4.csv","518","4","8","Euonymus","hamiltoniana ssp. maackii",NA,NA,"Germinators",NA,NA,NA,NA,NA,NA,NA,"20","15","60","3","17",NA,"N",NA,NA,NA,"percent.germ.15degC.incubated",NA,NA,NA,NA,NA,NA,NA,20,NA,15,NA,"60",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,15,"60",3,NA,NA,NA,NA,"perc.standard","Euonymus_hamiltoniana ssp. maackii","1879",NA
"1879","188","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-11-20\germination_table-4.csv","518","4","8","Euonymus","hamiltoniana ssp. maackii",NA,NA,"Germinators",NA,NA,NA,NA,NA,NA,NA,"20","15","60","3","17",NA,"N",NA,NA,NA,"percent.germ.20degC.incubated",NA,NA,NA,NA,NA,NA,NA,20,NA,15,NA,"60",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,15,"60",3,NA,NA,NA,NA,"percent.germ.20degC.incubated","Euonymus_hamiltoniana ssp. maackii","1880",NA
"1880","189","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-11-20\germination_table-4.csv","518","4","8","Euonymus","verrucosa",NA,NA,"Sand flats, filter paper",NA,NA,NA,NA,NA,NA,NA,"20","12","60","7","17",NA,"N",NA,NA,NA,"mgt",NA,NA,NA,NA,NA,NA,NA,20,NA,12,NA,"60",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,12,"60",7,NA,NA,NA,NA,"mgt","Euonymus_verrucosa","1881",NA
"1881","189","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-11-20\germination_table-4.csv","518","4","8","Euonymus","verrucosa",NA,NA,"Sand flats, filter paper",NA,NA,NA,NA,NA,NA,NA,"20","12","60","7","17",NA,"N",NA,NA,NA,"percent.germ.total",NA,NA,NA,NA,NA,NA,NA,20,NA,12,NA,"60",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,12,"60",7,NA,NA,NA,NA,"perc.standard","Euonymus_verrucosa","1882",NA
"1882","189","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-11-20\germination_table-4.csv","518","4","8","Euonymus","verrucosa",NA,NA,"Sand flats, filter paper",NA,NA,NA,NA,NA,NA,NA,"20","12","60","7","17",NA,"N",NA,NA,NA,"percent.germ",NA,NA,NA,NA,NA,NA,NA,20,NA,12,NA,"60",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,12,"60",7,NA,NA,NA,NA,"perc.standard","Euonymus_verrucosa","1883",NA
"1883","189","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-11-20\germination_table-4.csv","518","4","8","Euonymus","verrucosa",NA,NA,"Sand flats, filter paper",NA,NA,NA,NA,NA,NA,NA,"20","12","60","7","17",NA,"N",NA,NA,NA,"germ.rate",NA,NA,NA,NA,NA,NA,NA,20,NA,12,NA,"60",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,12,"60",7,NA,NA,NA,NA,"germ.rate","Euonymus_verrucosa","1884",NA
"1884","189","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-11-20\germination_table-4.csv","518","4","8","Euonymus","verrucosa",NA,NA,"Sand flats, filter paper",NA,NA,NA,NA,NA,NA,NA,"20","12","60","7","17",NA,"N",NA,NA,NA,"mean.percent.germ.energy",NA,NA,NA,NA,NA,NA,NA,20,NA,12,NA,"60",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,12,"60",7,NA,NA,NA,NA,"percent.germ.energy","Euonymus_verrucosa","1885",NA
"1885","189","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-11-20\germination_table-4.csv","518","4","8","Euonymus","verrucosa",NA,NA,"Sand flats, filter paper",NA,NA,NA,NA,NA,NA,NA,"20","12","60","7","17",NA,"N",NA,NA,NA,"percent.germ.energy",NA,NA,NA,NA,NA,NA,NA,20,NA,12,NA,"60",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,12,"60",7,NA,NA,NA,NA,"percent.germ.energy","Euonymus_verrucosa","1886",NA
"1886","189","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-11-20\germination_table-4.csv","518","4","8","Euonymus","verrucosa",NA,NA,"Sand flats, filter paper",NA,NA,NA,NA,NA,NA,NA,"20","12","60","7","17",NA,"N",NA,NA,NA,"mean.germ.capacity","70",NA,NA,NA,NA,NA,NA,20,NA,12,NA,"60",NA,7,NA,NA,NA,70,NA,70,NA,NA,NA,20,12,"60",7,NA,NA,NA,NA,"perc.standard","Euonymus_verrucosa","1887",NA
"1887","189","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-11-20\germination_table-4.csv","518","4","8","Euonymus","verrucosa",NA,NA,"Sand flats, filter paper",NA,NA,NA,NA,NA,NA,NA,"20","12","60","7","17",NA,"N",NA,NA,NA,"germ.capacity",NA,NA,NA,NA,NA,NA,NA,20,NA,12,NA,"60",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,12,"60",7,NA,NA,NA,NA,"perc.standard","Euonymus_verrucosa","1888",NA
"1888","189","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-11-20\germination_table-4.csv","518","4","8","Euonymus","verrucosa",NA,NA,"Sand flats, filter paper",NA,NA,NA,NA,NA,NA,NA,"20","12","60","7","17",NA,"N",NA,NA,NA,"percent.germ.15degC.incubated",NA,NA,NA,NA,NA,NA,NA,20,NA,12,NA,"60",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,12,"60",7,NA,NA,NA,NA,"perc.standard","Euonymus_verrucosa","1889",NA
"1889","189","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-11-20\germination_table-4.csv","518","4","8","Euonymus","verrucosa",NA,NA,"Sand flats, filter paper",NA,NA,NA,NA,NA,NA,NA,"20","12","60","7","17",NA,"N",NA,NA,NA,"percent.germ.20degC.incubated",NA,NA,NA,NA,NA,NA,NA,20,NA,12,NA,"60",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,12,"60",7,NA,NA,NA,NA,"percent.germ.20degC.incubated","Euonymus_verrucosa","1890",NA
"1890","190","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","americana",NA,NA,"Sand",NA,NA,NA,NA,NA,NA,NA,"30","20","24 to 40","3","18",NA,"N",NA,NA,NA,"mgt","24",NA,NA,NA,NA,NA,NA,30,NA,20,NA,"24",40,3,NA,NA,NA,24,NA,24,NA,NA,NA,30,20,"32",3,NA,NA,NA,NA,"mgt","Fraxinus_americana","1891",NA
"1891","190","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","americana",NA,NA,"Sand",NA,NA,NA,NA,NA,NA,NA,"30","20","24 to 40","3","18",NA,"N",NA,NA,NA,"percent.germ.total",NA,NA,NA,NA,NA,NA,NA,30,NA,20,NA,"24",40,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,20,"32",3,NA,NA,NA,NA,"perc.standard","Fraxinus_americana","1892",NA
"1892","190","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","americana",NA,NA,"Sand",NA,NA,NA,NA,NA,NA,NA,"30","20","24 to 40","3","18",NA,"N",NA,NA,NA,"percent.germ","54",NA,NA,NA,NA,NA,NA,30,NA,20,NA,"24",40,3,NA,NA,NA,54,NA,54,NA,NA,NA,30,20,"32",3,NA,NA,NA,NA,"perc.standard","Fraxinus_americana","1893",NA
"1893","190","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","americana",NA,NA,"Sand",NA,NA,NA,NA,NA,NA,NA,"30","20","24 to 40","3","18",NA,"N",NA,NA,NA,"germ.rate","49",NA,NA,NA,NA,NA,NA,30,NA,20,NA,"24",40,3,NA,NA,NA,49,NA,49,NA,NA,NA,30,20,"32",3,NA,NA,NA,NA,"germ.rate","Fraxinus_americana","1894",NA
"1894","190","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","americana",NA,NA,"Sand",NA,NA,NA,NA,NA,NA,NA,"30","20","24 to 40","3","18",NA,"N",NA,NA,NA,"mean.percent.germ.energy",NA,NA,NA,NA,NA,NA,NA,30,NA,20,NA,"24",40,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,20,"32",3,NA,NA,NA,NA,"percent.germ.energy","Fraxinus_americana","1895",NA
"1895","190","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","americana",NA,NA,"Sand",NA,NA,NA,NA,NA,NA,NA,"30","20","24 to 40","3","18",NA,"N",NA,NA,NA,"percent.germ.energy",NA,NA,NA,NA,NA,NA,NA,30,NA,20,NA,"24",40,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,20,"32",3,NA,NA,NA,NA,"percent.germ.energy","Fraxinus_americana","1896",NA
"1896","190","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","americana",NA,NA,"Sand",NA,NA,NA,NA,NA,NA,NA,"30","20","24 to 40","3","18",NA,"N",NA,NA,NA,"mean.germ.capacity",NA,NA,NA,NA,NA,NA,NA,30,NA,20,NA,"24",40,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,20,"32",3,NA,NA,NA,NA,"perc.standard","Fraxinus_americana","1897",NA
"1897","190","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","americana",NA,NA,"Sand",NA,NA,NA,NA,NA,NA,NA,"30","20","24 to 40","3","18",NA,"N",NA,NA,NA,"germ.capacity",NA,NA,NA,NA,NA,NA,NA,30,NA,20,NA,"24",40,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,20,"32",3,NA,NA,NA,NA,"perc.standard","Fraxinus_americana","1898",NA
"1898","190","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","americana",NA,NA,"Sand",NA,NA,NA,NA,NA,NA,NA,"30","20","24 to 40","3","18",NA,"N",NA,NA,NA,"percent.germ.15degC.incubated",NA,NA,NA,NA,NA,NA,NA,30,NA,20,NA,"24",40,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,20,"32",3,NA,NA,NA,NA,"perc.standard","Fraxinus_americana","1899",NA
"1899","190","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","americana",NA,NA,"Sand",NA,NA,NA,NA,NA,NA,NA,"30","20","24 to 40","3","18",NA,"N",NA,NA,NA,"percent.germ.20degC.incubated",NA,NA,NA,NA,NA,NA,NA,30,NA,20,NA,"24",40,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,20,"32",3,NA,NA,NA,NA,"percent.germ.20degC.incubated","Fraxinus_americana","1900",NA
"1900","191","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","americana",NA,NA,"Paper",NA,NA,NA,NA,NA,NA,"8","25","15","56",NA,"18",NA,"N",NA,NA,NA,"mgt",NA,NA,NA,NA,NA,"8",NA,25,NA,15,NA,"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",25,15,"56",NA,NA,NA,NA,NA,"mgt","Fraxinus_americana","1901",NA
"1901","191","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","americana",NA,NA,"Paper",NA,NA,NA,NA,NA,NA,"8","25","15","56",NA,"18",NA,"N",NA,NA,NA,"percent.germ.total",NA,NA,NA,NA,NA,"8",NA,25,NA,15,NA,"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",25,15,"56",NA,NA,NA,NA,NA,"perc.standard","Fraxinus_americana","1902",NA
"1902","191","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","americana",NA,NA,"Paper",NA,NA,NA,NA,NA,NA,"8","25","15","56",NA,"18",NA,"N",NA,NA,NA,"percent.germ","68",NA,NA,NA,NA,"8",NA,25,NA,15,NA,"56",NA,NA,NA,NA,NA,68,NA,68,NA,NA,"8",25,15,"56",NA,NA,NA,NA,NA,"perc.standard","Fraxinus_americana","1903",NA
"1903","191","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","americana",NA,NA,"Paper",NA,NA,NA,NA,NA,NA,"8","25","15","56",NA,"18",NA,"N",NA,NA,NA,"germ.rate",NA,NA,NA,NA,NA,"8",NA,25,NA,15,NA,"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",25,15,"56",NA,NA,NA,NA,NA,"germ.rate","Fraxinus_americana","1904",NA
"1904","191","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","americana",NA,NA,"Paper",NA,NA,NA,NA,NA,NA,"8","25","15","56",NA,"18",NA,"N",NA,NA,NA,"mean.percent.germ.energy",NA,NA,NA,NA,NA,"8",NA,25,NA,15,NA,"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",25,15,"56",NA,NA,NA,NA,NA,"percent.germ.energy","Fraxinus_americana","1905",NA
"1905","191","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","americana",NA,NA,"Paper",NA,NA,NA,NA,NA,NA,"8","25","15","56",NA,"18",NA,"N",NA,NA,NA,"percent.germ.energy",NA,NA,NA,NA,NA,"8",NA,25,NA,15,NA,"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",25,15,"56",NA,NA,NA,NA,NA,"percent.germ.energy","Fraxinus_americana","1906",NA
"1906","191","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","americana",NA,NA,"Paper",NA,NA,NA,NA,NA,NA,"8","25","15","56",NA,"18",NA,"N",NA,NA,NA,"mean.germ.capacity",NA,NA,NA,NA,NA,"8",NA,25,NA,15,NA,"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",25,15,"56",NA,NA,NA,NA,NA,"perc.standard","Fraxinus_americana","1907",NA
"1907","191","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","americana",NA,NA,"Paper",NA,NA,NA,NA,NA,NA,"8","25","15","56",NA,"18",NA,"N",NA,NA,NA,"germ.capacity",NA,NA,NA,NA,NA,"8",NA,25,NA,15,NA,"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",25,15,"56",NA,NA,NA,NA,NA,"perc.standard","Fraxinus_americana","1908",NA
"1908","191","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","americana",NA,NA,"Paper",NA,NA,NA,NA,NA,NA,"8","25","15","56",NA,"18",NA,"N",NA,NA,NA,"percent.germ.15degC.incubated",NA,NA,NA,NA,NA,"8",NA,25,NA,15,NA,"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",25,15,"56",NA,NA,NA,NA,NA,"perc.standard","Fraxinus_americana","1909",NA
"1909","191","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","americana",NA,NA,"Paper",NA,NA,NA,NA,NA,NA,"8","25","15","56",NA,"18",NA,"N",NA,NA,NA,"percent.germ.20degC.incubated",NA,NA,NA,NA,NA,"8",NA,25,NA,15,NA,"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",25,15,"56",NA,NA,NA,NA,NA,"percent.germ.20degC.incubated","Fraxinus_americana","1910",NA
"1910","192","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","caroliniana",NA,NA,"Kimpak",NA,NA,NA,NA,NA,NA,"8","30","20","60","3","18",NA,"N",NA,NA,NA,"mgt","14",NA,NA,NA,NA,"8",NA,30,NA,20,NA,"60",NA,3,NA,NA,NA,14,NA,14,NA,NA,"8",30,20,"60",3,NA,NA,NA,NA,"mgt","Fraxinus_caroliniana","1911",NA
"1911","192","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","caroliniana",NA,NA,"Kimpak",NA,NA,NA,NA,NA,NA,"8","30","20","60","3","18",NA,"N",NA,NA,NA,"percent.germ.total",NA,NA,NA,NA,NA,"8",NA,30,NA,20,NA,"60",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"8",30,20,"60",3,NA,NA,NA,NA,"perc.standard","Fraxinus_caroliniana","1912",NA
"1912","192","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","caroliniana",NA,NA,"Kimpak",NA,NA,NA,NA,NA,NA,"8","30","20","60","3","18",NA,"N",NA,NA,NA,"percent.germ","61",NA,NA,NA,NA,"8",NA,30,NA,20,NA,"60",NA,3,NA,NA,NA,61,NA,61,NA,NA,"8",30,20,"60",3,NA,NA,NA,NA,"perc.standard","Fraxinus_caroliniana","1913",NA
"1913","192","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","caroliniana",NA,NA,"Kimpak",NA,NA,NA,NA,NA,NA,"8","30","20","60","3","18",NA,"N",NA,NA,NA,"germ.rate","54",NA,NA,NA,NA,"8",NA,30,NA,20,NA,"60",NA,3,NA,NA,NA,54,NA,54,NA,NA,"8",30,20,"60",3,NA,NA,NA,NA,"germ.rate","Fraxinus_caroliniana","1914",NA
"1914","192","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","caroliniana",NA,NA,"Kimpak",NA,NA,NA,NA,NA,NA,"8","30","20","60","3","18",NA,"N",NA,NA,NA,"mean.percent.germ.energy",NA,NA,NA,NA,NA,"8",NA,30,NA,20,NA,"60",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"8",30,20,"60",3,NA,NA,NA,NA,"percent.germ.energy","Fraxinus_caroliniana","1915",NA
"1915","192","C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv","542","5","6","Fraxinus","caroliniana",NA,NA,"Kimpak",NA,NA,NA,NA,NA,NA,"8","30","20","60","3","18",NA,"N",NA,NA,NA,"percent.germ.energy",NA,NA,NA,NA,NA,"8",NA,30,NA,20,NA,"60",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"8",30,20,"60",3,NA,NA,NA,NA,"percent.germ.energy","Fraxinus_caroliniana","1916",NA
