datasetID,study,entered.by,genus,species,variety,woody,crop,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemcial.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.tim.zero,figure,Notes,
zhou08,exp2,DK,Rosa,soulieana,NA,N,N,"Sicuan Province, China",103.42,32,189,Asia,NA,2005,NA,room temperature,NA,NA,NA,temperature,"5,15",NA,NA,NA,14,sodium hypochlorite,5%,0.006944444,NA,NA,Y,tap water,48,Y,mtg,6.417,standard error,0.351,3,50,NA,NA,figure 1.D,,
zhou08,exp2,DK,Rosa,soulieana,NA,N,N,"Sicuan Province, China",103.42,32,189,Asia,NA,2005,NA,room temperature,NA,NA,NA,temperature,"10,20",NA,NA,NA,14,sodium hypochlorite,5%,0.006944444,NA,NA,Y,tap water,48,Y,mtg,7.882,standard error,0.733,3,50,NA,NA,figure 1.D,,
zhou08,exp2,DK,Rosa,soulieana,NA,N,N,"Sicuan Province, China",103.42,32,189,Asia,NA,2005,NA,room temperature,NA,NA,NA,temperature,"15,25",NA,NA,NA,14,sodium hypochlorite,5%,0.006944444,NA,NA,Y,tap water,48,Y,mtg,6.704,standard error,0.573,3,50,NA,NA,figure 1.D,,
zhou08,exp2,DK,Rosa,soulieana,NA,N,N,"Sicuan Province, China",103.42,32,189,Asia,NA,2005,NA,room temperature,NA,NA,NA,temperature,NA,NA,NA,NA,14,sodium hypochlorite,5%,0.006944444,NA,NA,Y,tap water,48,Y,mtg,3.551,standard error,0.159,3,50,NA,NA,figure 1.D,,
zhou08,exp3,DK,Rosa,soulieana,NA,N,N,"Sicuan Province, China",103.42,32,189,Asia,NA,2005,NA,room temperature,NA,NA,NA,water stress,NA,NA,NA,NA,14,sodium hypochlorite,5%,0.006944444,NA,NA,Y,tap water,48,Y,per.germ,52.704,standard error,3.648,3,50,NA,NA,figure 2,water potential (0 mpa),
zhou08,exp3,DK,Rosa,soulieana,NA,N,N,"Sicuan Province, China",103.42,32,189,Asia,NA,2005,NA,room temperature,NA,NA,NA,water stress,NA,NA,NA,NA,14,sodium hypochlorite,5%,0.006944444,NA,NA,Y,tap water,48,Y,per.germ,54.528,standard error,4.951,3,50,NA,NA,figure 2,water potential (-0.2 mpa),
zhou08,exp3,DK,Rosa,soulieana,NA,N,N,"Sicuan Province, China",103.42,32,189,Asia,NA,2005,NA,room temperature,NA,NA,NA,water stress,NA,NA,NA,NA,14,sodium hypochlorite,5%,0.006944444,NA,NA,Y,tap water,48,Y,per.germ,48.534,standard error,1.564,3,50,NA,NA,figure 2,water potential (-0.4 mpa),
zhou08,exp3,DK,Rosa,soulieana,NA,N,N,"Sicuan Province, China",103.42,32,189,Asia,NA,2005,NA,room temperature,NA,NA,NA,water stress,NA,NA,NA,NA,14,sodium hypochlorite,5%,0.006944444,NA,NA,Y,tap water,48,Y,per.germ,21.694,standard error,2.345,3,50,NA,NA,figure 2,water potential (-0.66 mpa),
zhou08,exp3,DK,Rosa,soulieana,NA,N,N,"Sicuan Province, China",103.42,32,189,Asia,NA,2005,NA,room temperature,NA,NA,NA,water stress,NA,NA,NA,NA,14,sodium hypochlorite,5%,0.006944444,NA,NA,Y,tap water,48,Y,per.germ,4.235,standard error,2.084,3,50,NA,NA,figure 2,water potential (-0.86 mpa),
zhou08,exp3,DK,Rosa,soulieana,NA,N,N,"Sicuan Province, China",103.42,32,189,Asia,NA,2005,NA,room temperature,NA,NA,NA,water stress,NA,NA,NA,NA,14,sodium hypochlorite,5%,0.006944444,NA,NA,Y,tap water,48,Y,per.germ,0.586,standard error,0,3,50,NA,NA,figure 2,water potential (-1.2 mpa),
zhou08,exp3,DK,Rosa,soulieana,NA,N,N,"Sicuan Province, China",103.42,32,189,Asia,NA,2005,NA,room temperature,NA,NA,NA,water stress,NA,NA,NA,NA,14,sodium hypochlorite,5%,0.006944444,NA,NA,Y,tap water,48,Y,mtg,8.825,standard error,1.013,3,50,NA,NA,figure 2,water potential (0 mpa),
zhou08,exp3,DK,Rosa,soulieana,NA,N,N,"Sicuan Province, China",103.42,32,189,Asia,NA,2005,NA,room temperature,NA,NA,NA,water stress,NA,NA,NA,NA,14,sodium hypochlorite,5%,0.006944444,NA,NA,Y,tap water,48,Y,mtg,10.617,standard error,1.169,3,50,NA,NA,figure 2,water potential (-0.2 mpa),
zhou08,exp3,DK,Rosa,soulieana,NA,N,N,"Sicuan Province, China",103.42,32,189,Asia,NA,2005,NA,room temperature,NA,NA,NA,water stress,NA,NA,NA,NA,14,sodium hypochlorite,5%,0.006944444,NA,NA,Y,tap water,48,Y,mtg,15.37,standard error,1.559,3,50,NA,NA,figure 2,water potential (-0.4 mpa),
zhou08,exp3,DK,Rosa,soulieana,NA,N,N,"Sicuan Province, China",103.42,32,189,Asia,NA,2005,NA,room temperature,NA,NA,NA,water stress,NA,NA,NA,NA,14,sodium hypochlorite,5%,0.006944444,NA,NA,Y,tap water,48,Y,mtg,17.474,standard error,3.818,3,50,NA,NA,figure 2,water potential (-0.66 mpa),
zhou08,exp3,DK,Rosa,soulieana,NA,N,N,"Sicuan Province, China",103.42,32,189,Asia,NA,2005,NA,room temperature,NA,NA,NA,water stress,NA,NA,NA,NA,14,sodium hypochlorite,5%,0.006944444,NA,NA,Y,tap water,48,Y,mtg,5.006,standard error,2.494,3,50,NA,NA,figure 2,water potential (-0.86 mpa),
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,60,NA,4,warm stratification,30/20,60,NA,NA,8,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,78.6,unknown,4.4,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,90,NA,4,warm stratification,30/20,60,NA,NA,9,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,80.6,unknown,2.9,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,120,NA,4,warm stratification,30/20,60,NA,NA,10,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,86.4,unknown,7.7,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,150,NA,4,warm stratification,30/20,60,NA,NA,11,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,92.1,unknown,4.2,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,180,NA,4,warm stratification,30/20,60,NA,NA,12,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,80.7,unknown,4.2,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,60,NA,4,warm stratification,30/20,90,NA,NA,13,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,79.4,unknown,2.7,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,90,NA,4,warm stratification,30/20,90,NA,NA,14,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,81.3,unknown,3.8,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,120,NA,4,warm stratification,30/20,90,NA,NA,15,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,79.4,unknown,5.7,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,150,NA,4,warm stratification,30/20,90,NA,NA,16,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,93.1,unknown,3.7,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,180,NA,4,warm stratification,30/20,90,NA,NA,17,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,81.9,unknown,5.4,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,60,NA,4,warm stratification,30/20,120,NA,NA,18,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,82.9,unknown,5.3,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,90,NA,4,warm stratification,30/20,120,NA,NA,19,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,79.3,unknown,6.8,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,120,NA,4,warm stratification,30/20,120,NA,NA,20,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,81.4,unknown,4.3,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,150,NA,4,warm stratification,30/20,120,NA,NA,21,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,81.9,unknown,2.7,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,180,NA,4,warm stratification,30/20,120,NA,NA,22,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,90,unknown,3.2,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,60,NA,4,warm stratification,30/20,150,NA,NA,23,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,87.5,unknown,5.9,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,90,NA,4,warm stratification,30/20,150,NA,NA,24,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,88.1,unknown,6.5,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,120,NA,4,warm stratification,30/20,150,NA,NA,25,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,80,unknown,9.2,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,150,NA,4,warm stratification,30/20,150,NA,NA,26,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,86.3,unknown,1.3,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,180,NA,4,warm stratification,30/20,150,NA,NA,27,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,70.6,unknown,11.9,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,60,NA,4,warm stratification,30/20,180,NA,NA,28,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,85.7,unknown,11.2,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,90,NA,4,warm stratification,30/20,180,NA,NA,29,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,88.6,unknown,9.3,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,120,NA,4,warm stratification,30/20,180,NA,NA,30,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,91.4,unknown,2.3,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,150,NA,4,warm stratification,30/20,180,NA,NA,31,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,65.7,unknown,12.6,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,180,NA,4,warm stratification,30/20,180,NA,NA,32,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,per.germ,74.3,unknown,8.3,4,5,NA,NA,Table 3,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,60,NA,4,warm stratification,30/20,60,NA,NA,8,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,21.9,unknown,3.8,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,90,NA,4,warm stratification,30/20,60,NA,NA,9,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,16.7,unknown,0.5,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,120,NA,4,warm stratification,30/20,60,NA,NA,10,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,15.2,unknown,0.6,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,150,NA,4,warm stratification,30/20,60,NA,NA,11,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,15.5,unknown,0.7,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,180,NA,4,warm stratification,30/20,60,NA,NA,12,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,13,unknown,0.5,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,60,NA,4,warm stratification,30/20,90,NA,NA,13,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,16.7,unknown,1.3,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,90,NA,4,warm stratification,30/20,90,NA,NA,14,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,15.5,unknown,1,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,120,NA,4,warm stratification,30/20,90,NA,NA,15,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,15.6,unknown,0.8,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,150,NA,4,warm stratification,30/20,90,NA,NA,16,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,12.9,unknown,0.4,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,180,NA,4,warm stratification,30/20,90,NA,NA,17,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,9.1,unknown,0.9,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,60,NA,4,warm stratification,30/20,120,NA,NA,18,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,14.8,unknown,0.5,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,90,NA,4,warm stratification,30/20,120,NA,NA,19,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,14.2,unknown,0.3,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,120,NA,4,warm stratification,30/20,120,NA,NA,20,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,10.4,unknown,0.6,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,150,NA,4,warm stratification,30/20,120,NA,NA,21,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,7.7,unknown,0.3,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,180,NA,4,warm stratification,30/20,120,NA,NA,22,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,7.5,unknown,0.3,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,60,NA,4,warm stratification,30/20,150,NA,NA,23,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,13.6,unknown,0.3,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,90,NA,4,warm stratification,30/20,150,NA,NA,24,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,10.8,unknown,0.9,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,120,NA,4,warm stratification,30/20,150,NA,NA,25,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,7.6,unknown,0.4,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,150,NA,4,warm stratification,30/20,150,NA,NA,26,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,7.6,unknown,0.4,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,180,NA,4,warm stratification,30/20,150,NA,NA,27,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,7.5,unknown,0.8,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,60,NA,4,warm stratification,30/20,180,NA,NA,28,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,11,unknown,1.1,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,90,NA,4,warm stratification,30/20,180,NA,NA,29,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,7.9,unknown,0.9,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,120,NA,4,warm stratification,30/20,180,NA,NA,30,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,9.1,unknown,0.4,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,150,NA,4,warm stratification,30/20,180,NA,NA,31,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,7.1,unknown,0.1,4,5,NA,NA,Table 4,,
yang08,exp1,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,4860-4924,2001,NA,moist,180,NA,4,warm stratification,30/20,180,NA,NA,32,NA,NA,NA,NA,NA,Y,wet sphagnum,NA,Y,mgt,7.1,unknown,0.2,4,5,NA,NA,Table 4,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,moisutre controlled,5,"3,5",4,desiccation,-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,2.9,mean standard error,0.3,4,5,NA,NA,Figure 2,respvar moisture content in percentage levels,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,moisutre controlled,5,"3,5",4,desiccation,-20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,2.752,mean standard error,0.361,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,moisutre controlled,5,"3,5",4,desiccation,-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,13,mean standard error,0.5,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,moisutre controlled,5,"3,5",4,desiccation,-20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,12.053,mean standard error,0.451,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,moisutre controlled,5,"3,5",4,desiccation,-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,26.9,mean standard error,1.3,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,moisutre controlled,5,"3,5",4,desiccation,-20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,25.146,mean standard error,0.993,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,moisutre controlled,5,"3,5",4,desiccation,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,2.752,mean standard error,0.361,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,moisutre controlled,5,"3,5",4,desiccation,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,3.032,mean standard error,0.453,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,moisutre controlled,5,"3,5",4,desiccation,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,2.353,mean standard error,0.227,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,moisutre controlled,5,"3,5",4,desiccation,4,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,3.146,mean standard error,0.453,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,moisutre controlled,5,"3,5",4,desiccation,4,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,3.032,mean standard error,0.453,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,moisutre controlled,5,"3,5",4,desiccation,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,13,mean standard error,0.5,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,moisutre controlled,5,"3,5",4,desiccation,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,12.943,mean standard error,0.396,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,moisutre controlled,5,"3,5",4,desiccation,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,13.623,mean standard error,0.114,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,moisutre controlled,5,"3,5",4,desiccation,4,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,13.226,mean standard error,0.963,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,moisutre controlled,5,"3,5",4,desiccation,4,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,13.283,mean standard error,0.51,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,moisutre controlled,5,"3,5",4,desiccation,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,26.9,mean standard error,1.3,4,5,NA,NA,Figure 2,,
yang08,exp2,DK,Litsea,coreana,NA,Y,N,"Datunshan, Taipei",25.11,121.3,675,Asia,5340-5422,1998,NA,moisutre controlled,5,"3,5",4,desiccation,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,moisture content,25.354,mean standard error,0.339,4,5,NA,NA,Figure 2,,
